batch_id,case_id,input_sha256,opticstudio_version,api_license_valid,expected_min_y_mm,observed_min_y_mm,expected_max_y_mm,observed_max_y_mm,boundary_error_um,valid_rays,ray_error_count,ray_vignette_count,zos_file,zos_sha256,status,error_type,error_message
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p4_d120_x0_3d9e144318","3d9e14431881b9fd39bf1e84d415c0974460a9b900f5717035729fcf5cac8d1b","24.1.0",true,-10.126750942559326,-10.126750942559349,10.126750942559326,10.126750942559349,2.3092638912203256E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p4_d120_x0_3d9e144318.zos","ccbc7679e323716c7f8b4b8eed9ceef82a01f82b8fc4a16766b23d54cab666fd",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p5_d60_x0_2a3c17e4bc","2a3c17e4bc4b6004a78561e293a9606308773f45ee06b7a2e485279852e728ec","24.1.0",true,-6.7695913728099351,-6.7695913728099431,6.7695913728099351,6.7695913728099431,7.9936057773011271E-12,4,0,0,"systems/childm6y_baseline_f13p5_a23_p5_d60_x0_2a3c17e4bc.zos","6f1b51e59956ad246e46f630575cc228600eea2c536f8227c3aae30a086497de",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p5_d70_x0_92cf261b41","92cf261b4122cb4304a4ca783bb6a8937567fce6dc03be4a68e9d4f102ae5b20","24.1.0",true,-7.6260659237081398,-7.6260659237081532,7.6260659237081398,7.6260659237081532,1.3322676295501878E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p5_d70_x0_92cf261b41.zos","04097cfcd18f164b18cd313fd9f17a54db120259273d7a199b77e0f661960306",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p5_d80_x0_6f4be4e0b7","6f4be4e0b788eae0350970da376b35a365f58009b1375b3e7702b6041a753d91","24.1.0",true,-8.4825404746063437,-8.4825404746063597,8.4825404746063437,8.4825404746063597,1.5987211554602254E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p5_d80_x0_6f4be4e0b7.zos","552a94561ea89af64ff5c2dfcc2268d6bcf51a5fb9d6f8b96a9ff561d3d9f08e",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p5_d90_x0_da3c82df86","da3c82df86acf076b754602f38a27801b23420023ff45c5f5707fb600ca403d3","24.1.0",true,-9.3390150255045441,-9.339015025504569,9.3390150255045441,9.339015025504569,2.4868995751603507E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p5_d90_x0_da3c82df86.zos","4b896f35c4c40016891613f23490aeae22c71ee737c56429a2c182de7abc8a1b",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p5_d100_x0_6db1a18351","6db1a183519db9d0549b8402f4bce33be640b51487c39e3e3d9a0df5df5131e2","24.1.0",true,-10.19548957640275,-10.195489576402773,10.19548957640275,10.195489576402773,2.3092638912203256E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p5_d100_x0_6db1a18351.zos","0b1c805c8ec58d2b2cae1fbef3a002d57716ebd8affa578b25d7e1595a311640",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p5_d110_x0_7af10bf935","7af10bf9358dc8194309cd431837d7a8f94fbafe3daad5657daa7266a511cf43","24.1.0",true,-11.051964127300955,-11.051964127300977,11.051964127300955,11.051964127300977,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p5_d110_x0_7af10bf935.zos","dbf6ba91f7decc31a6d9f066a97729e99fe38e2d23c6cd118324f827e3180669",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f13p5_a23_p5_d120_x0_b58c10d649","b58c10d649e6c64331bc22af62a9d7a582c2c82a119263f85f232a9254585cc3","24.1.0",true,-11.908438678199158,-11.908438678199188,11.908438678199158,11.908438678199188,3.0198066269804258E-11,4,0,0,"systems/childm6y_baseline_f13p5_a23_p5_d120_x0_b58c10d649.zos","3230e19ef7583826b98424fbf375f1e3eb7dab9022989ebd42bf65467e633727",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p2_d60_x0_0e615f0d08","0e615f0d0819914f165715d0aa895dd337884ad63a4957cc19272c34e8751b30","24.1.0",true,-4.7767321648094541,-4.7767321648094629,4.7767321648094541,4.7767321648094629,8.8817841970012523E-12,4,0,0,"systems/childm6y_baseline_f15p1_a23_p2_d60_x0_0e615f0d08.zos","a70880d76fd6a1ccaa2855fb03640bd9690d9162fcbc63e656ea923bc91a056e",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p2_d70_x0_9d2febffd7","9d2febffd7b0a3eda6188eb721ef30bee237540535f35e50e21c2ccef48c2ad1","24.1.0",true,-5.1193219851687362,-5.1193219851687459,5.1193219851687362,5.1193219851687459,9.7699626167013776E-12,4,0,0,"systems/childm6y_baseline_f15p1_a23_p2_d70_x0_9d2febffd7.zos","c2e1e74d72f0626962c2dac2110de1bb2917a565c64153191c7b7dc53f2b091d",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p2_d80_x0_92396e04c9","92396e04c9e6b97088fb7d24b73cd93fd6f96aea1c401bd1e6eacd68530d5007","24.1.0",true,-5.4619118055280165,-5.4619118055280307,5.4619118055280165,5.4619118055280307,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p2_d80_x0_92396e04c9.zos","35b9dcfaaecf546ec0c78c354ee29241b0f99a3dd1147c47deb708e4f486731e",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p2_d90_x0_efc483eb2e","efc483eb2eba6514a05460d95218c060c5012d900bac3bf5c5d49bcf9a1a88a4","24.1.0",true,-5.8045016258872977,-5.8045016258873137,5.8045016258872977,5.8045016258873137,1.5987211554602254E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p2_d90_x0_efc483eb2e.zos","57cffc34c33a9b7c46cff7e89da7f9ec631c21b9cc36775fa03f14f127a7abd4",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p2_d100_x0_863f2f5142","863f2f5142ed52228f8258045be364ed453ae49d23bb580a87202c243ea1b249","24.1.0",true,-6.1470914462465789,-6.1470914462465949,6.1470914462465789,6.1470914462465949,1.5987211554602254E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p2_d100_x0_863f2f5142.zos","622064cd30d5219d0859b3718088be3958db288f47a984249b301c477eb58895",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p2_d110_x0_4bdefe7689","4bdefe768905833870e85a98fb53623e8c2b3573b8e767f3a29da88c8584e1fc","24.1.0",true,-6.4896812666058619,-6.4896812666058761,6.4896812666058619,6.4896812666058761,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p2_d110_x0_4bdefe7689.zos","479bc115c4d428ed617ae5ba43e571fa05ec051a12c069ede8bac66d7abb83cd",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p2_d120_x0_2f411ffe79","2f411ffe797aa3666a143594acdbb8b7643c09aadea64d0ff1dd66d0bbdd17ba","24.1.0",true,-6.8322710869651431,-6.8322710869651582,6.8322710869651431,6.8322710869651582,1.5099033134902129E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p2_d120_x0_2f411ffe79.zos","9a89d0f36fcf978f27b1f192e6d616f1214dc160ae32bf2377532234ef871903",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p3_d60_x0_d4ffc18703","d4ffc187033793a6e7dce696d68f38b54c333b8cf41dee1dc0cf55561fc5b840","24.1.0",true,-5.6650982472141802,-5.66509824721419,5.6650982472141802,5.66509824721419,9.7699626167013776E-12,4,0,0,"systems/childm6y_baseline_f15p1_a23_p3_d60_x0_d4ffc18703.zos","0099e6aaea2fc8192aaeb7ea63f65b5c2e08a728901bb49ae2545166a3c1c437",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p3_d70_x0_c369b71c4f","c369b71c4fd8060e84f8208e8ec1113ad4dfc86742434b249bcd2426ddbe89d5","24.1.0",true,-6.1789829777531029,-6.1789829777531153,6.1789829777531029,6.1789829777531153,1.2434497875801753E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p3_d70_x0_c369b71c4f.zos","ddae61bd3f1267916cc48e04411e8708370cbb662b2e54d2d4e1820c5d80b43b",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p3_d80_x0_17ebf0f16a","17ebf0f16ab99ade4e28ce37c2f8bce37bc9636494df0bb56bb631e1d81ab59e","24.1.0",true,-6.6928677082920238,-6.6928677082920407,6.6928677082920238,6.6928677082920407,1.6875389974302379E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p3_d80_x0_17ebf0f16a.zos","47af25fcf75ae943bb7a3ac242145e5fa01ce83c9f2ef1a64c261bfb7421c688",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p3_d90_x0_22ebe5c609","22ebe5c609142cf40c87dd3d7d690e0619bd3e93a2e36fa902faf6d886544bf3","24.1.0",true,-7.2067524388309465,-7.2067524388309652,7.2067524388309465,7.2067524388309652,1.865174681370263E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p3_d90_x0_22ebe5c609.zos","7b2480ded12a46d4ce2a772e0953e2ff79a68efbdb084af3895cf0a49e4cdcad",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p3_d100_x0_550a12b2d3","550a12b2d3da5337de95b0e4b5137649eaa120a6df3faedb0a0e92ab451ab3b3","24.1.0",true,-7.7206371693698692,-7.720637169369887,7.7206371693698692,7.720637169369887,1.7763568394002505E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p3_d100_x0_550a12b2d3.zos","0e65e456da866c32f54faa050c55646e88c31fa463c75f9f9099c4876e5d8f26",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p3_d110_x0_bafb2d6b0b","bafb2d6b0bb08036762b9edd3e47fcc1d4ed59c054565d2793e41c4438cceebb","24.1.0",true,-8.2345218999087919,-8.2345218999088097,8.2345218999087919,8.2345218999088097,1.7763568394002505E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p3_d110_x0_bafb2d6b0b.zos","2e24a373b718d3b29562cbea08d9a3afcbd287388605316172e49be228f0951b",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p3_d120_x0_31d91d3631","31d91d36318c6c44bea6257e69214e1bd6f3d83f21fdd2383feef0bd3b6a54dd","24.1.0",true,-8.7484066304477146,-8.7484066304477359,8.7484066304477146,8.7484066304477359,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p3_d120_x0_31d91d3631.zos","2ae2ea2a18a6d3e4bb928c564eb604dc03c35b85e8041950dcabe3ec0d2947a0",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p4_d60_x0_33be4c1553","33be4c15537d87ffc9aa812fe49b52fb6568e13803c521a353ae3f2c1bbf02f4","24.1.0",true,-6.5534643296189072,-6.5534643296189188,6.5534643296189072,6.5534643296189188,1.1546319456101628E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p4_d60_x0_33be4c1553.zos","0264017b49edefdf5cb0b8f7ce700857dc3ef1c1820839fa5b3c17e8b243ad01",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p4_d70_x0_92b396cb9d","92b396cb9d8b6da32c121520dbb62ff515f106d33e2ac59402b10392431c62ad","24.1.0",true,-7.2386439703374705,-7.2386439703374847,7.2386439703374705,7.2386439703374847,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p4_d70_x0_92b396cb9d.zos","7db47d834cdf96fc0e2df50c36f08137a2da93652be1991422bbf8632a47e807",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p4_d80_x0_4ec35f5db1","4ec35f5db1cb7564cd7afa50190bfc218abe1220efc1c1a8289f9b2709f8ae5d","24.1.0",true,-7.9238236110560329,-7.9238236110560507,7.9238236110560329,7.9238236110560507,1.7763568394002505E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p4_d80_x0_4ec35f5db1.zos","dab58ffb97fc90d5f9051f5626c219a0e19d73d33386ff0e69c9639d389006fa",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p4_d90_x0_41381d73b5","41381d73b5a1a4066e494733119182045e30024701b98ca2fe8960b35dd9ed9f","24.1.0",true,-8.6090032517745954,-8.6090032517746184,8.6090032517745954,8.6090032517746184,2.3092638912203256E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p4_d90_x0_41381d73b5.zos","e8ffa5260f33594d901f6afb56d2f250ba54b25e032ad22d5e05831e6c04dcf7",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p4_d100_x0_7e6e6c3d29","7e6e6c3d29d00b03daec316672b036c6d20dc57cb68613ea9e529564d9209047","24.1.0",true,-9.2941828924931578,-9.2941828924931826,9.2941828924931578,9.2941828924931826,2.4868995751603507E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p4_d100_x0_7e6e6c3d29.zos","46a64fcd3b7daa41e31da795e97faae74d7b5cf10ca1629a1026c938c214fa6f",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p4_d110_x0_b17e8fc276","b17e8fc276ee3e529d7ef14027e1aedd5c2dea536c8318cc851d3aaf4143e0a5","24.1.0",true,-9.979362533211722,-9.9793625332117433,9.979362533211722,9.9793625332117433,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p4_d110_x0_b17e8fc276.zos","bd4007a945780a013eb7c0aaa7e321fa9e9200e927b420c6c17e32a2e3ee138b",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p4_d120_x0_892fbe5230","892fbe523071c1a0814bc626da1d28e8d3921b2f4a6f2c2fc80e37fa345af472","24.1.0",true,-10.664542173930284,-10.664542173930309,10.664542173930284,10.664542173930309,2.4868995751603507E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p4_d120_x0_892fbe5230.zos","391f0814fdb80523a2d7f76812f857cbec38d574f34ebef042e4bffdb8d14eb4",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p5_d60_x0_c0032f7d12","c0032f7d12d85a26d973df645ccf54091aa1a3c7328bf401246ba6f06afed3ca","24.1.0",true,-7.4418304120236343,-7.4418304120236476,7.4418304120236343,7.4418304120236476,1.3322676295501878E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p5_d60_x0_c0032f7d12.zos","8cd62743858a499c8d0e28dae752e8d35f21534963e15c59bc38a34259abe929",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p5_d70_x0_a49fd6c9d1","a49fd6c9d186732da9765d02bea9dfa9bed76e7e2139eee461ca6cc843fc9bcf","24.1.0",true,-8.2983049629218382,-8.2983049629218542,8.2983049629218382,8.2983049629218542,1.5987211554602254E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p5_d70_x0_a49fd6c9d1.zos","10019dc623e0ae0686d889cf89b82ce7ec37d14fc9a133a16523720289884af7",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p5_d80_x0_451e222dd2","451e222dd28f4b60dc68472233bf81ccbe69e5f3817a261dd753f6e38a6fa589","24.1.0",true,-9.1547795138200421,-9.1547795138200634,9.1547795138200421,9.1547795138200634,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p5_d80_x0_451e222dd2.zos","cb56daa3d246673af9fd26fb4c36cfb0ee80e06754906ce3f9233da43db30e19",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p5_d90_x0_c84edb84b9","c84edb84b90faf41afc10d7d7e0d235413ccbf6f41fcf135263b881a7ab9b9be","24.1.0",true,-10.011254064718244,-10.011254064718269,10.011254064718244,10.011254064718269,2.4868995751603507E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p5_d90_x0_c84edb84b9.zos","a58e74b6f42fea1590e0a13ee2623e5b39ee7642dc647127a46862e1f4a5f923",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p5_d100_x0_6c0400d2ee","6c0400d2ee8d9f61818965be1880fe063ae06802ed0ad86cd512489e0965837a","24.1.0",true,-10.86772861561645,-10.867728615616475,10.86772861561645,10.867728615616475,2.4868995751603507E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p5_d100_x0_6c0400d2ee.zos","42d40a01a62a48d32c0f5b7bc011d0f16e75c3b103d1202dfa78ecd471c835a6",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p5_d110_x0_a9a7d46663","a9a7d466633853c5f62d90ba6543829d60f69af2af9866d8910f14aa9e3d28f4","24.1.0",true,-11.724203166514656,-11.72420316651468,11.724203166514656,11.72420316651468,2.4868995751603507E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p5_d110_x0_a9a7d46663.zos","ad96bdff387fba9129df57e9f2cce460d3537928725e4363437f4053902b9c45",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f15p1_a23_p5_d120_x0_576f24f5ca","576f24f5cabb9b13d2c3d6862ffc4f4e4ee145e65e3bde2a421185ecb8493833","24.1.0",true,-12.580677717412854,-12.580677717412884,12.580677717412854,12.580677717412884,3.0198066269804258E-11,4,0,0,"systems/childm6y_baseline_f15p1_a23_p5_d120_x0_576f24f5ca.zos","a01904a9544c622741b722269c092dea00553f162820cd18ff93f21bf33ff63f",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p2_d60_x0_78b884fdd5","78b884fdd5c16990beb2cc346719c33e17609b98dc5419495fee19b23fbde594","24.1.0",true,-4.9941028721001111,-4.9941028721001226,4.9941028721001111,4.9941028721001226,1.1546319456101628E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p2_d60_x0_78b884fdd5.zos","ccf5442e29a63b332eb0b355b016174faec7b49aadcf79d3dcb5e93b78cbd70b",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p2_d70_x0_e1ad204d12","e1ad204d1272914cbe54f82b806ac90d905bf83ca70ca178502f7bbf6b463d78","24.1.0",true,-5.3366926924593932,-5.3366926924594056,5.3366926924593932,5.3366926924594056,1.2434497875801753E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p2_d70_x0_e1ad204d12.zos","5dffeb2776f5aa4e417c936512522cc321b984b8dcaa34f097c9120d8042d51a",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p2_d80_x0_0e641fb754","0e641fb754f301af4aec23814843e81ac151cc560eeaea1e2db6af43e5bcffcc","24.1.0",true,-5.6792825128186744,-5.6792825128186886,5.6792825128186744,5.6792825128186886,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p2_d80_x0_0e641fb754.zos","7dd26410a6e3e4b2c62ed1748216ab62aead49d8ba7a19a0218e26d03f13e123",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p2_d90_x0_ec9dd24556","ec9dd2455659b4ab4ba0bd33f81bb66d3cdf5f226f64d30bb110e350caf115d5","24.1.0",true,-6.0218723331779547,-6.0218723331779689,6.0218723331779547,6.0218723331779689,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p2_d90_x0_ec9dd24556.zos","1b5bac639a36054235df81bc7e0734a750efb33e2053dd022bace7ebbc9a3b52",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p2_d100_x0_9dfbdaa097","9dfbdaa097aef21cbfb02fe5e6945800a1f6fde09ae1ba358536f4f884872c41","24.1.0",true,-6.3644621535372368,-6.3644621535372536,6.3644621535372368,6.3644621535372536,1.6875389974302379E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p2_d100_x0_9dfbdaa097.zos","011d45f7bd3d4e375e72e10240130a49033ca5845f9334e034dc0a861190a382",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p2_d110_x0_fd9f9f857c","fd9f9f857cc57b30ac8f7289c55b854f3d125b87128ce7a92acf3c7e9ce2d93b","24.1.0",true,-6.707051973896518,-6.7070519738965348,6.707051973896518,6.7070519738965348,1.6875389974302379E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p2_d110_x0_fd9f9f857c.zos","df9094179f78d2086d386bfcbf64fc80ac870b35030cdb8ba52f67156c11f2ce",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p2_d120_x0_47be89c344","47be89c34442d9af4d6b453db79fc878d0dffb223aea91febdbd506876079c5b","24.1.0",true,-7.0496417942558001,-7.0496417942558178,7.0496417942558001,7.0496417942558178,1.7763568394002505E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p2_d120_x0_47be89c344.zos","99dfd2dba4ae153d7b69fda04dbbd96fc9a92691aba4303ef3a20f5647d4b467",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p3_d60_x0_cd60c38028","cd60c3802814adb88a923ef9e44b7f008bcd7e47065f87837bdfd76116709459","24.1.0",true,-5.9911543081501666,-5.9911543081501781,5.9911543081501666,5.9911543081501781,1.1546319456101628E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p3_d60_x0_cd60c38028.zos","68d02f3431bbfdee4e4dbe1aa415cf945287e4f5b329cf94cb176068d43eedfe",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p3_d70_x0_3e20d1296e","3e20d1296ef56eab85cfbdf4fca9ee47270b267479d3944c61c4011c1f704095","24.1.0",true,-6.5050390386890893,-6.5050390386891035,6.5050390386890893,6.5050390386891035,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p3_d70_x0_3e20d1296e.zos","a41021d6b5198db68cea448060012c1d33c48caf1d1395bcf7fff0bff712833b",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p3_d80_x0_53b15d0ce6","53b15d0ce6d13f5b12d8cef38c6161a1ecf5db46c1714543691532db36840597","24.1.0",true,-7.0189237692280102,-7.018923769228028,7.0189237692280102,7.018923769228028,1.7763568394002505E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p3_d80_x0_53b15d0ce6.zos","e40d8f4f8a4ab6f02741faa775af8554e3271eca0deeb4b6959b254bf344d42a",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p3_d90_x0_0cd9f49dfa","0cd9f49dfa1e4a3190d631f4bb1f397f6e3a8a7948b0a96355c6c7a7d41acb45","24.1.0",true,-7.5328084997669329,-7.5328084997669507,7.5328084997669329,7.5328084997669507,1.7763568394002505E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p3_d90_x0_0cd9f49dfa.zos","aacd377653c5fe20db86845ebf7dafce1f4c42b0f3cdc88e86a23a69adbe909a",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p3_d100_x0_823e4df0e3","823e4df0e3de8477bc2f343dd22ed8f0bdb6dca8b6bf1453ac0fa2c4a6bf515c","24.1.0",true,-8.0466932303058556,-8.0466932303058769,8.0466932303058556,8.0466932303058769,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p3_d100_x0_823e4df0e3.zos","ddab9366cf70548888b4094ef1ff8c86009057add6c157a898af4700afd2a276",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p3_d110_x0_c726a12b4a","c726a12b4a3fcce69949ed2c30e23c53feb259f3a9c43712545bcac16bfbfbfe","24.1.0",true,-8.5605779608447783,-8.5605779608447978,8.5605779608447783,8.5605779608447978,1.9539925233402755E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p3_d110_x0_c726a12b4a.zos","f3ec969d781b16054087026e4a41461c58248556a872212dbb304af5708afca3",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p3_d120_x0_7ab690107b","7ab690107bef8c886673b88eb6881433b7d135961df64f95c6de2531b54da7a7","24.1.0",true,-9.074462691383701,-9.0744626913837205,9.074462691383701,9.0744626913837205,1.9539925233402755E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p3_d120_x0_7ab690107b.zos","6dbf7df2019de83a7214a3a589147132d2e8a0821aad410dd5be9289a7edebc7",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p4_d60_x0_882d14436b","882d14436b85426e112f4d3e95cb5fe35c7507860dac3ea9b67d2e47612d2629","24.1.0",true,-6.988205744200223,-6.9882057442002363,6.988205744200223,6.9882057442002363,1.3322676295501878E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p4_d60_x0_882d14436b.zos","12270c284e7d5b4eb1b0f342c132ebbc14846bb4b68831d49078a40ae4a80c40",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p4_d70_x0_5841c6ebbe","5841c6ebbe08ff0004e55452dac9e8310b20860996d81e74ee347cac9c78ff79","24.1.0",true,-7.6733853849187863,-7.6733853849188005,7.6733853849187863,7.6733853849188005,1.4210854715202004E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p4_d70_x0_5841c6ebbe.zos","cf4a2549d0624adee906ebcc3c2442ca777ecd18d3673c5f00321b4d46d6ea07",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p4_d80_x0_48ac9aa7ff","48ac9aa7ff08c71829ad34bea70c86bf1c7a5cd1d3f40f31fe592dbca9beb8bf","24.1.0",true,-8.3585650256373469,-8.3585650256373683,8.3585650256373469,8.3585650256373683,2.1316282072803006E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p4_d80_x0_48ac9aa7ff.zos","8de2d77dce12f22abaa8b8d369642ab6ef2a9d76b2159a6d29ff00e78eb6140c",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p4_d90_x0_94300ddf4a","94300ddf4a0ff4af52c8e56213f3ec08d599ed6799dfbbb3f448fb92feb135ae","24.1.0",true,-9.0437446663559093,-9.0437446663559342,9.0437446663559093,9.0437446663559342,2.4868995751603507E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p4_d90_x0_94300ddf4a.zos","f676a1566993fa252706a66af68bc93e69908c7bf33dd9161b0f1f02b3ca08ff",OK,,
"eye-zemax-5742062fbe3fd0f3","childm6y_baseline_f16p7_a23_p4_d100_x0_f3d07355dc","f3d07355dccf554c52b7b3bade957c719cccb82aa929468d6e302757ee5a1ad3","24.1.0",true,-9.7289243070744735,-9.7289243070744966,9.7289243070744735,9.7289243070744966,2.3092638912203256E-11,4,0,0,"systems/childm6y_baseline_f16p7_a23_p4_d100_x0_f3d07355dc.zos","f20149c4385985733c6e63420b58aaa77dd788bf50dd08d54ab8427146c2d4db",OK,,
